,Date,SP500 - Price,SP500 - Log-Return,squared_log_ret
"356-1",1951-06-06,21.48,0.0070077371574046587,4.9108380067269924e-05
"357-1",1951-06-07,21.559999000000001,0.0037174300179421138,1.3819285938297104e-05
"358-1",1951-06-08,21.489999999999998,-0.0032519890041871058,1.0575432483353844e-05
"359-1",1951-06-11,21.610001,0.005568506139247198,3.1008260622833731e-05
"360-1",1951-06-12,21.52,-0.0041734815000826764,1.7417947831532346e-05
"361-1",1951-06-13,21.549999,0.0013930348524597846,1.9405461001676539e-06
"362-1",1951-06-14,21.84,0.013367380730660905,0.00017868686759844448
"363-1",1951-06-15,22.040001,0.0091158787800593721,8.3099245932736752e-05
"364-1",1951-06-18,22.049999,0.00045352688461663959,2.0568663507007472e-07
"365-1",1951-06-19,22.02,-0.0013614252468463484,1.8534787027506405e-06
"366-1",1951-06-20,21.91,-0.0050079776871587711,2.5079840515080115e-05
"367-1",1951-06-21,21.780000999999999,-0.005950990188879679,3.5414284228142199e-05
"368-1",1951-06-22,21.549999,-0.010616393272452118,0.0001127078061153666
"369-1",1951-06-25,21.290001,-0.012138244270247789,0.00014733697396420329
"370-1",1951-06-26,21.299999,0.00046949989122602176,2.2043014786124627e-07
"371-1",1951-06-27,21.370000999999998,0.0032810903586053541,1.0765553941333011e-05
"372-1",1951-06-28,21.100000000000001,-0.012715075643606077,0.0001616731486226245
"373-1",1951-06-29,20.959999,-0.0066572287391042373,4.4318694484755394e-05
"374-1",1951-07-02,21.100000000000001,0.0066572287391042373,4.4318694484755394e-05
"375-1",1951-07-03,21.23,0.0061422352331441665,3.7727053659277576e-05
"376-1",1951-07-05,21.639999,0.01912813205239372,0.000365885435813812
"377-1",1951-07-06,21.639999,0,0
"378-1",1951-07-09,21.73,0.0041503865007794793,1.722570810585253e-05
"379-1",1951-07-10,21.629999000000002,-0.0046126005354567567,2.1276083699695958e-05
"380-1",1951-07-11,21.68,0.0023089828385640665,5.3314017487833736e-06
"381-1",1951-07-12,21.799999,0.0055197473520371965,3.0467610830321641e-05
"382-1",1951-07-13,21.98,0.0082230250519925718,6.7618141005697436e-05
"383-1",1951-07-16,21.73,-0.011439154707137078,0.00013085426041381637
"384-1",1951-07-17,21.920000000000002,0.0087056678114767472,7.578865204378233e-05
"385-1",1951-07-18,21.879999000000002,-0.0018265302298745567,3.3362126806456011e-06
"386-1",1951-07-19,21.84,-0.0018297809732361614,3.3480984100170742e-06
"387-1",1951-07-20,21.879999000000002,0.0018297809732361614,3.3480984100170742e-06
"388-1",1951-07-23,22.100000000000001,0.010004676673766699,0.0001000935553466115
"389-1",1951-07-24,22.440000999999999,0.015267516694067229,0.00023309706600362152
"390-1",1951-07-25,22.32,-0.0053619877046640063,2.875091214496798e-05
"391-1",1951-07-26,22.469999000000001,0.0066979041803438832,4.486192040906807e-05
"392-1",1951-07-27,22.530000999999999,0.0026667571359619835,7.111593622204161e-06
"393-1",1951-07-30,22.629999000000002,0.0044286166268996396,1.9612645228051941e-05
"394-1",1951-07-31,22.399999999999999,-0.010215456595321637,0.00010435555345090033
"395-1",1951-08-01,22.510000000000002,0.004898696057646923,2.3997223065205505e-05
"396-1",1951-08-02,22.82,0.01367768951528836,0.00018707919047662914
"397-1",1951-08-03,22.850000000000001,0.0013137729062844272,1.7259992492870305e-06
"398-1",1951-08-06,23.010000000000002,0.0069777867070608401,4.8689507329234965e-05
"399-1",1951-08-07,23.030000999999999,0.00086885320694207735,7.5490589521353231e-07
"400-1",1951-08-08,22.93,-0.0043516603844038215,1.8936948101189615e-05
"401-1",1951-08-09,22.84,-0.0039327120820034089,1.5466224319935586e-05
"402-1",1951-08-10,22.790001,-0.0021914976513230933,4.8026619557546343e-06
"403-1",1951-08-13,22.799999,0.0004386049642586265,1.9237431467231101e-07
"404-1",1951-08-14,22.700001,-0.0043955235605257492,1.9320627371136959e-05
"405-1",1951-08-15,22.790001,0.0039569185962671227,1.5657204777484577e-05
"406-1",1951-08-16,22.870000999999998,0.0035041646236066981,1.2279169709336672e-05
"407-1",1951-08-17,22.940000999999999,0.0030561035331095887,9.3397688050849118e-06
"408-1",1951-08-20,22.93,-0.00043605842338978462,1.9014694860918465e-07
"409-1",1951-08-21,22.829999999999998,-0.0043706363281086347,1.9102461912582928e-05
"410-1",1951-08-22,22.75,-0.0035103151447448688,1.232231241542519e-05
"411-1",1951-08-23,22.899999999999999,0.0065717651632346552,4.3188097360704616e-05
"412-1",1951-08-24,22.879999000000002,-0.00087378775489144189,7.6350504059822649e-07
"413-1",1951-08-27,22.850000000000001,-0.0013120054650888058,1.7213583404228935e-06
"414-1",1951-08-28,22.899999999999999,0.0021857932199802477,4.7776920005116196e-06
"415-1",1951-08-29,23.079999999999998,0.0078295310797047435,6.130155692806252e-05
"416-1",1951-08-30,23.239999999999998,0.0069084903438114686,4.7727238830536306e-05
"417-1",1951-08-31,23.280000999999999,0.001719733834852466,2.9574844627363688e-06
"418-1",1951-09-04,23.280000999999999,0,0
"419-1",1951-09-05,23.420000000000002,0.005995692351008497,3.5948326767941795e-05
"420-1",1951-09-06,23.469999000000001,0.0021326090857760605,4.5480215127346042e-06
"421-1",1951-09-07,23.530000999999999,0.0025532779828605356,6.5192284577603658e-06
"422-1",1951-09-10,23.620000999999998,0.0038176078680098868,1.4574129833890993e-05
"423-1",1951-09-11,23.5,-0.0050934319561042329,2.5943049091463793e-05
"424-1",1951-09-12,23.600000000000001,0.0042462908814511202,1.8030986249894932e-05
"425-1",1951-09-13,23.709999,0.0046501458694518938,2.1623856607180509e-05
"426-1",1951-09-14,23.690000999999999,-0.0008437975184194535,7.1199425209082801e-07
"427-1",1951-09-17,23.620000999999998,-0.0029592072763793276,8.7569077045763576e-06
"428-1",1951-09-18,23.59,-0.0012709596866340434,1.6153385250489057e-06
"429-1",1951-09-19,23.59,0,0
"430-1",1951-09-20,23.57,-0.00084817647154400433,7.1940332688083712e-07
"431-1",1951-09-21,23.399999999999999,-0.0072386945843838646,5.2398699285988289e-05
"432-1",1951-09-24,23.299999,-0.0042827047104569971,1.834155963697055e-05
"433-1",1951-09-25,23.379999000000002,0.0034275956191232027,1.1748411728232571e-05
"434-1",1951-09-26,23.399999999999999,0.00085510909133379442,7.3121155808170753e-07
"435-1",1951-09-27,23.27,-0.0055710450494554919,3.1036542943062545e-05
"436-1",1951-09-28,23.260000000000002,-0.00042983022368181523,1.8475402119035931e-07
"437-1",1951-10-01,23.469999000000001,0.008987820164828797,8.078091131530315e-05
"438-1",1951-10-02,23.639999,0.0072171829813649779,5.2087730186504269e-05
"439-1",1951-10-03,23.790001,0.0063252161126214901,4.0008358871366516e-05
"440-1",1951-10-04,23.719999000000001,-0.002946834378326102,8.683832853284583e-06
"441-1",1951-10-05,23.780000999999999,0.0025264013437720223,6.3827037498130803e-06
"442-1",1951-10-08,23.75,-0.0012624028341292615,1.5936609156175917e-06
"443-1",1951-10-09,23.649999999999999,-0.0042194155427086599,1.7803467522051416e-05
"444-1",1951-10-10,23.610001,-0.0016927214855866346,2.8653060277666231e-06
"445-1",1951-10-11,23.700001,0.003804696882822256,1.4475718370157393e-05
"446-1",1951-10-15,23.850000000000001,0.0063091269991728538,3.9805083491691861e-05
"447-1",1951-10-16,23.77,-0.0033599359622478175,1.1289169670406168e-05
"448-1",1951-10-17,23.690000999999999,-0.0033712209895053746,1.1365130960081598e-05
"449-1",1951-10-18,23.670000000000002,-0.00084463685670455035,7.1341141970374308e-07
"450-1",1951-10-19,23.32,-0.014897062043600862,0.00022192245753089348
"451-1",1951-10-22,22.75,-0.024746216085332229,0.00061237521054195558
"452-1",1951-10-23,22.84,0.0039482393908500946,1.5588594287460325e-05
"453-1",1951-10-24,23.030000999999999,0.0082843724664072305,6.863082716216622e-05
"454-1",1951-10-25,22.959999,-0.0030442293568588852,9.2673323771614616e-06
"455-1",1951-10-26,22.809999000000001,-0.0065545354414831003,4.2961934853658059e-05
"456-1",1951-10-29,22.690000999999999,-0.0052746495918469805,2.7821928316771517e-05
"457-1",1951-10-30,22.66,-0.0013230872641676328,1.7505599086025914e-06
"458-1",1951-10-31,22.940000999999999,0.012280899693342562,0.00015082049727794142
"459-1",1951-11-01,23.100000000000001,0.0069504622345450962,4.8308925273837609e-05
"460-1",1951-11-02,22.93,-0.0073865206579348808,5.4560687430098745e-05
"461-1",1951-11-05,22.82,-0.0048087524358835232,2.3124099989615716e-05
"462-1",1951-11-07,22.489999999999998,-0.014566578462705149,0.00021218520811014551
"463-1",1951-11-08,22.469999000000001,-0.00088972427777012086,7.9160929045356317e-07
"464-1",1951-11-09,22.75,0.012384103703505289,0.00015336602453917342
"465-1",1951-11-13,22.790001,0.0017567417395270013,3.0861415393963547e-06
"466-1",1951-11-14,22.850000000000001,0.0026292302037274062,6.9128514641924582e-06
"467-1",1951-11-15,22.84,-0.00043773255240431297,1.916097874343946e-07
"468-1",1951-11-16,22.82,-0.00087604035388011425,7.6744670162639585e-07
"469-1",1951-11-19,22.73,-0.0039517065694774089,1.5615984811250912e-05
"470-1",1951-11-20,22.68,-0.0022021590049008388,4.8495042828658523e-06
"471-1",1951-11-21,22.639999,-0.0017652696941814483,3.116177093195464e-06
"472-1",1951-11-23,22.399999999999999,-0.010657250304375587,0.00011357698405011354
"473-1",1951-11-26,22.43,0.0013383896711229859,1.7912869117686944e-06
"474-1",1951-11-27,22.66,0.010201907067743043,0.00010407890781886547
"475-1",1951-11-28,22.610001,-0.0022089250817649564,4.8793500168503196e-06
"476-1",1951-11-29,22.670000000000002,0.0026501340013425079,7.0232102250716514e-06
"477-1",1951-11-30,22.879999000000002,0.0092206582858649355,8.5020539224689689e-05
"478-1",1951-12-03,23.010000000000002,0.0056657812419720344,3.2101077081882167e-05
"479-1",1951-12-04,23.139999,0.005633774503043032,3.173941515113776e-05
"480-1",1951-12-05,23.07,-0.003029606364655546,9.1785147247613936e-06
"481-1",1951-12-06,23.34,0.011635554672747794,0.00013538613254250302
"482-1",1951-12-07,23.379999000000002,0.0017122864139120786,2.931924763267886e-06
"483-1",1951-12-10,23.420000000000002,0.0017094448972492238,2.9222018567314093e-06
"484-1",1951-12-11,23.299999,-0.0051370405163724264,2.6389185266851886e-05
"485-1",1951-12-12,23.370000999999998,0.0029998736874685683,8.999242140766266e-06
"486-1",1951-12-13,23.389999,0.00085534650210616903,7.3161763866525866e-07
"487-1",1951-12-14,23.370000999999998,-0.00085534650210616903,7.3161763866525866e-07
"488-1",1951-12-17,23.41,0.001710090162152067,2.9244083626892828e-06
"489-1",1951-12-18,23.489999999999998,0.0034115171680020318,1.1638449387572603e-05
"490-1",1951-12-19,23.57,0.0033999182772181946,1.1559444291762337e-05
"491-1",1951-12-20,23.57,0,0
"492-1",1951-12-21,23.510000000000002,-0.0025488543960614507,6.4966587323217825e-06
"493-1",1951-12-24,23.540001,0.0012752817610350853,1.6263435700287484e-06
"494-1",1951-12-26,23.440000999999999,-0.0042571369420865146,1.812321494367772e-05
"495-1",1951-12-27,23.649999999999999,0.0089191075670149722,7.955047979198374e-05
"496-1",1951-12-28,23.690000999999999,0.0016899454446552831,2.8559156059111426e-06
"497-1",1951-12-31,23.77,0.0033712209895053746,1.1365130960081598e-05
"498-1",1952-01-02,23.799999,0.0012612572885188911,1.5907699478420253e-06
"499-1",1952-01-03,23.879999000000002,0.0033557079877324369,1.1260776098931282e-05
"500-1",1952-01-04,23.920000000000002,0.0016736824340775058,2.8012128901396045e-06
"501-1",1952-01-07,23.91,-0.00041814761219782781,1.74847425586745e-07
"502-1",1952-01-08,23.82,-0.0037712175430795192,1.4222081757230725e-05
"503-1",1952-01-09,23.739999999999998,-0.0033641747456321092,1.1317671719148866e-05
"504-1",1952-01-10,23.860001,0.0050420693993955545,2.5422463828321049e-05
"505-1",1952-01-11,23.98,0.005016691018450814,2.5167188774605066e-05
"506-1",1952-01-14,24.16,0.0074782234672459147,5.5923826226067509e-05
"507-1",1952-01-15,24.059999000000001,-0.0041477040828419298,1.7203449158823613e-05
"508-1",1952-01-16,24.09,0.0012461476430076779,1.5528839481735909e-06
"509-1",1952-01-17,24.200001,0.0045558578581741394,2.0755840823887055e-05
"510-1",1952-01-18,24.25,0.0020639428985380626,4.2598602884256989e-06
"511-1",1952-01-21,24.459999,0.0086224719924588022,7.4347023260736461e-05
"512-1",1952-01-22,24.66,0.0081434083602474061,6.6315099721747344e-05
"513-1",1952-01-23,24.540001,-0.0048780177036373829,2.3795056716999727e-05
"514-1",1952-01-24,24.559999000000001,0.0008145825297676268,6.6354469780262663e-07
"515-1",1952-01-25,24.549999,-0.00040724905499711639,1.6585179279604432e-07
"516-1",1952-01-28,24.610001,0.002441091529520989,5.9589278554991215e-06
"517-1",1952-01-29,24.57,-0.0016267185037643905,2.6462130904894576e-06
"518-1",1952-01-30,24.23,-0.013934651704653689,0.00019417451813000795
"519-1",1952-01-31,24.139999,-0.0037213605840702435,1.3848524596671623e-05
"520-1",1952-02-01,24.299999,0.0066061349498744981,4.3641018975953334e-05
"521-1",1952-02-04,24.120000999999998,-0.0074348958758849726,5.5277676685251371e-05
"522-1",1952-02-05,24.110001,-0.00041467964870900431,1.7195921105342322e-07
"523-1",1952-02-06,24.18,0.002899111517002062,8.404847588013997e-06
"524-1",1952-02-07,24.110001,-0.002899111517002062,8.404847588013997e-06
"525-1",1952-02-08,24.239999999999998,0.0053774275314690811,2.8916726856201657e-05
"526-1",1952-02-11,24.110001,-0.0053774275314690811,2.8916726856201657e-05
"527-1",1952-02-13,23.920000000000002,-0.0079118045872133003,6.2596651826249424e-05
"528-1",1952-02-14,23.870000999999998,-0.002092446838103168,4.378333770287945e-06
"529-1",1952-02-15,23.860001,-0.0004190236634107336,1.7558083049815176e-07
"530-1",1952-02-18,23.739999999999998,-0.0050420693993955545,2.5422463828321049e-05
"531-1",1952-02-19,23.360001,-0.016136188413277353,0.00026037657650878628
"532-1",1952-02-20,23.09,-0.011625577401840559,0.00013515404992618587
"533-1",1952-02-21,23.16,0.0030270293383907187,9.1629066154781526e-06
"534-1",1952-02-25,23.23,0.0030178940775233976,9.107684663150799e-06
"535-1",1952-02-26,23.149999999999999,-0.0034497662500747595,1.1900887180154868e-05
"536-1",1952-02-27,23.18,0.0012950573793624187,1.6771736158410558e-06
"537-1",1952-02-28,23.290001,0.004734288921525831,2.2413491592482216e-05
"538-1",1952-02-29,23.260000000000002,-0.0012889797426129945,1.6614687768666616e-06
"539-1",1952-03-03,23.290001,0.0012889797426129945,1.6614687768666616e-06
"540-1",1952-03-04,23.68,0.016606683182673443,0.00027578192632968896
"541-1",1952-03-05,23.709999,0.0012660478852115631,1.6028772476486713e-06
"542-1",1952-03-06,23.690000999999999,-0.0008437975184194535,7.1199425209082801e-07
"543-1",1952-03-07,23.719999000000001,0.001265471588410616,1.6014183410744876e-06
"544-1",1952-03-10,23.600000000000001,-0.0050718199394430563,2.5723357498132166e-05
"545-1",1952-03-11,23.620000999999998,0.00084714107465311272,7.1764800036443071e-07
"546-1",1952-03-12,23.73,0.0046462173414543173,2.1587335584030825e-05
"547-1",1952-03-13,23.75,0.00084246003297838712,7.0973890716594514e-07
"548-1",1952-03-14,23.75,0,0
"549-1",1952-03-17,23.920000000000002,0.0071323986017808316,5.0871109814685165e-05
"550-1",1952-03-18,23.870000999999998,-0.002092446838103168,4.378333770287945e-06
"551-1",1952-03-19,23.82,-0.002096918317174179,4.3970664289005904e-06
"552-1",1952-03-20,23.889999,0.0029343555520453535,8.6104425058193918e-06
"553-1",1952-03-21,23.93,0.0016729824410828265,2.7988702481714531e-06
"554-1",1952-03-24,23.93,0,0
"555-1",1952-03-25,23.790001,-0.0058675355709483235,3.4427973676343871e-05
"556-1",1952-03-26,23.780000999999999,-0.00042043303455407965,1.7676393654435193e-07
"557-1",1952-03-27,23.989999999999998,0.0087921435368234491,7.7301787972106344e-05
"558-1",1952-03-28,24.18,0.0078887683350434834,6.2232665843984735e-05
"559-1",1952-03-31,24.370000999999998,0.0078270634845254428,6.1262922790791572e-05
"560-1",1952-04-01,24.18,-0.0078270634845254428,6.1262922790791572e-05
"561-1",1952-04-02,24.120000999999998,-0.0024844318682930577,6.1724017081901329e-06
"562-1",1952-04-03,24.120000999999998,0,0
"563-1",1952-04-04,24.02,-0.0041545966665159639,1.726067346142556e-05
"564-1",1952-04-07,23.799999,-0.0092012779912162834,8.4663516671641166e-05
"565-1",1952-04-08,23.91,0.004611242809612115,2.1263560249199432e-05
"566-1",1952-04-09,23.940000999999999,0.001253960430687151,1.5724167617291053e-06
"567-1",1952-04-10,24.110001,0.0070759917687239771,5.0069659511049476e-05
"568-1",1952-04-14,23.950001,-0.0066583680590674987,4.433386521001029e-05
"569-1",1952-04-15,23.649999999999999,-0.012605250672635293,0.00015889234451997252
"570-1",1952-04-16,23.579999999999998,-0.0029642198287169741,8.7865991929588865e-06
"571-1",1952-04-17,23.41,-0.0072356136064053445,5.2354104261198152e-05
"572-1",1952-04-18,23.5,0.0038371396472940411,1.4723640672835838e-05
"573-1",1952-04-21,23.690000999999999,0.0080526392324835605,6.4844998608533421e-05
"574-1",1952-04-22,23.579999999999998,-0.0046541652733722572,2.1661254391864258e-05
"575-1",1952-04-23,23.48,-0.0042499001493290223,1.8061651279266847e-05
"576-1",1952-04-24,23.43,-0.0021317424401914309,4.5443258313133167e-06
"577-1",1952-04-25,23.540001,0.0046838917933089697,2.1938842331427115e-05
"578-1",1952-04-28,23.549999,0.00042463368656742162,1.8031376776783927e-07
"579-1",1952-04-29,23.489999999999998,-0.0025509793287592508,6.507495535756998e-06
"580-1",1952-04-30,23.32,-0.0072634371885298421,5.2757519791718297e-05
"581-1",1952-05-01,23.170000000000002,-0.0064530230380066556,4.1641506329044647e-05
"582-1",1952-05-02,23.559999000000001,0.016691977894278232,0.00027862212602307312
"583-1",1952-05-05,23.66,0.0042355422116773234,1.7939817826900431e-05
"584-1",1952-05-06,23.670000000000002,0.00042256497565196227,1.7856115864774348e-07
"585-1",1952-05-07,23.809999000000001,0.0058971949737181006,3.4776908558046032e-05
"586-1",1952-05-08,23.860001,0.0020978400813067566,4.4009330067371391e-06
"587-1",1952-05-09,23.84,-0.00083861638376836467,7.032774391247291e-07
"588-1",1952-05-12,23.75,-0.0037823117164985653,1.4305881920762323e-05
"589-1",1952-05-13,23.780000999999999,0.0012624028341292615,1.5936609156175917e-06
"590-1",1952-05-14,23.68,-0.0042141232989747479,1.7758835178961811e-05
"591-1",1952-05-15,23.600000000000001,-0.0033840979842403307,1.1452119166939469e-05
"592-1",1952-05-16,23.559999000000001,-0.0016963956930013957,2.8777583472336854e-06
"593-1",1952-05-19,23.610001,0.0021200771137919183,4.4947269684242703e-06
"594-1",1952-05-20,23.739999999999998,0.00549099572916667,3.0151034097726609e-05
"595-1",1952-05-21,23.780000999999999,0.001683544133257886,2.8343208486270466e-06
"596-1",1952-05-22,23.91,0.0054518481554537424,2.9722648310124373e-05
"597-1",1952-05-23,23.889999,-0.0008368619910341657,7.0033799203766804e-07
"598-1",1952-05-26,23.940000999999999,0.0020908224217213167,4.3715383991725919e-06
"599-1",1952-05-27,23.879999000000002,-0.002509495252566829,6.2975664226554528e-06
